time	cp0	cai0	J_uni0	jNCX_m0	ca_mito0	psi_mito0	atp0	adp0
6127	17.1436	0.398188	0.0529012	0.00363327	0.819992	180.164	4992.01	50.1998
6128	0.73023	0.38732	0.00293123	0.00373756	0.82004	180.193	4992.01	50.1998
6129	0.527127	0.373457	0.00216673	0.00387879	0.820027	180.228	4992.01	50.1998
6130	0.583681	0.360902	0.00238219	0.00401622	0.820012	180.263	4992	50.1999
6131	0.484883	0.348876	0.0020057	0.0041572	0.819992	180.297	4992	50.1999
6132	0.43393	0.337443	0.00180937	0.00430061	0.819969	180.33	4992	50.2
6133	1.26499	0.32922	0.00487863	0.00441054	0.819959	180.362	4992	50.2
6134	0.531143	0.320572	0.00218397	0.00453207	0.819945	180.393	4992	50.2
6135	3.7771	0.34371	0.01335	0.004227	0.821131	180.292	4992	50.2001
6136	0.55003	0.335632	0.00225538	0.00433125	0.821137	180.322	4992	50.2001
6137	0.383582	0.325304	0.00161367	0.00447136	0.821111	180.355	4991.99	50.2001
6138	2.57214	0.330809	0.00938334	0.00439815	0.821723	180.318	4991.99	50.2002
6139	0.45327	0.32219	0.00188469	0.00451839	0.821714	180.349	4991.99	50.2002
6140	20.0407	0.358611	0.0609561	0.00405875	0.82333	180.202	4991.99	50.2002
6141	0.54823	0.351654	0.00224777	0.00414141	0.823447	180.223	4991.99	50.2003
6142	0.462119	0.340057	0.00191821	0.00428531	0.823424	180.258	4991.99	50.2003
6143	0.348557	0.329049	0.00147591	0.00443136	0.823398	180.292	4991.99	50.2004
6144	0.298552	0.318471	0.00127795	0.00458125	0.823366	180.326	4991.98	50.2004
6145	0.273222	0.308526	0.00117682	0.00473165	0.823332	180.36	4991.98	50.2004
6146	0.255843	0.299193	0.00110708	0.00488198	0.823295	180.393	4991.98	50.2005
6147	0.242727	0.290448	0.00105424	0.00503173	0.823257	180.425	4991.98	50.2005
6148	0.229738	0.282238	0.00100169	0.00518082	0.823216	180.456	4991.98	50.2005
6149	0.222629	0.274539	0.00097289	0.00532886	0.823173	180.487	4991.98	50.2006
6150	0.213436	0.267307	0.000935494	0.00547577	0.823129	180.518	4991.98	50.2006
6151	0.205016	0.260498	0.000901137	0.00562164	0.823082	180.547	4991.97	50.2006
6152	0.19786	0.254081	0.00087187	0.00576633	0.823034	180.576	4991.97	50.2007
6153	0.191412	0.24803	0.000845432	0.00590971	0.822984	180.605	4991.97	50.2007
6154	0.18529	0.24232	0.00082027	0.00605164	0.822933	180.633	4991.97	50.2008
6155	0.179836	0.236927	0.000797803	0.00619207	0.82288	180.66	4991.97	50.2008
6156	0.175262	0.231827	0.000778936	0.0063309	0.822825	180.687	4991.97	50.2008
6157	0.170801	0.227001	0.000760495	0.0064681	0.822769	180.713	4991.97	50.2009
6158	0.166532	0.22243	0.000742814	0.00660363	0.822711	180.739	4991.96	50.2009
6159	0.162809	0.218094	0.000727375	0.00673743	0.822652	180.764	4991.96	50.2009
6160	0.15931	0.21398	0.000712841	0.00686949	0.822591	180.788	4991.96	50.201
6161	0.156088	0.210072	0.000699439	0.00699976	0.822529	180.812	4991.96	50.201
6162	0.153145	0.206356	0.000687182	0.00712823	0.822465	180.836	4991.96	50.201
6163	0.150487	0.202821	0.000676101	0.00725487	0.8224	180.859	4991.96	50.2011
6164	0.148258	0.199455	0.000666806	0.00737967	0.822333	180.881	4991.96	50.2011
6165	0.146132	0.196247	0.000657928	0.0075026	0.822266	180.903	4991.95	50.2011
6166	0.144205	0.193187	0.000649878	0.00762366	0.822196	180.925	4991.95	50.2012
6167	0.142634	0.190268	0.000643321	0.00774286	0.822126	180.946	4991.95	50.2012
6168	0.141202	0.187479	0.000637337	0.00786017	0.822054	180.967	4991.95	50.2012
6169	0.139846	0.184814	0.000631672	0.00797561	0.821982	180.987	4991.95	50.2013
6170	0.13862	0.182266	0.000626549	0.00808917	0.821908	181.007	4991.95	50.2013
6171	0.137524	0.179827	0.00062197	0.00820088	0.821832	181.026	4991.95	50.2013
6172	0.136561	0.177492	0.000617952	0.00831073	0.821756	181.045	4991.95	50.2014
6173	0.135665	0.175254	0.00061421	0.00841874	0.821679	181.063	4991.94	50.2014
6174	0.134811	0.173108	0.000610642	0.00852494	0.8216	181.081	4991.94	50.2014
6175	0.134051	0.171049	0.000607472	0.00862933	0.82152	181.099	4991.94	50.2015
6176	0.133494	0.169072	0.000605158	0.00873193	0.82144	181.116	4991.94	50.2015
6177	0.133199	0.167173	0.000603951	0.00883276	0.821358	181.133	4991.94	50.2015
6178	0.132927	0.165349	0.000602843	0.00893183	0.821275	181.15	4991.94	50.2016
6179	0.132789	0.163594	0.000602298	0.00902917	0.821191	181.166	4991.94	50.2016
6180	0.132709	0.161906	0.000602003	0.0091248	0.821106	181.182	4991.93	50.2016
6181	0.132638	0.16028	0.000601741	0.00921874	0.821021	181.197	4991.93	50.2017
6182	0.132645	0.158715	0.000601814	0.00931103	0.820934	181.212	4991.93	50.2017
6183	0.13283	0.157206	0.000602639	0.00940169	0.820847	181.227	4991.93	50.2017
6184	0.133634	0.155752	0.000606088	0.00949072	0.820758	181.241	4991.93	50.2018
6185	0.134489	0.15435	0.000609751	0.00957809	0.820669	181.255	4991.93	50.2018
6186	0.135774	0.152999	0.000615236	0.00966375	0.820579	181.269	4991.93	50.2018
6187	0.137013	0.151698	0.00062052	0.00974773	0.820488	181.283	4991.92	50.2019
6188	0.138531	0.150442	0.000626983	0.00983011	0.820396	181.296	4991.92	50.2019
6189	0.201141	0.1493	0.000888416	0.00990617	0.820304	181.309	4991.92	50.2019
6190	47.3119	0.150451	0.132915	0.00983064	0.820357	181.305	4991.92	50.202
6191	26.7971	0.169853	0.0797497	0.00870288	0.821716	181.161	4991.92	50.202
6192	57.983	0.195531	0.159005	0.00755503	0.82344	180.98	4991.92	50.2021
6193	61.0371	0.218009	0.166284	0.00677342	0.824812	180.843	4991.92	50.2021
6194	3.53769	0.227172	0.0126165	0.00650048	0.825406	180.795	4991.92	50.2021
6195	70.9894	0.233966	0.190043	0.00631198	0.826017	180.746	4991.91	50.2022
6196	1.1661	0.246301	0.00453658	0.00599645	0.826604	180.701	4991.91	50.2022
6197	0.777231	0.243457	0.0031166	0.00606888	0.826584	180.724	4991.91	50.2022
6198	0.407743	0.238824	0.00171234	0.00618902	0.826545	180.748	4991.91	50.2023
6199	0.309345	0.233772	0.00132432	0.00632519	0.826497	180.772	4991.91	50.2023
6200	0.386137	0.229039	0.00162816	0.00645829	0.826447	180.796	4991.91	50.2023
6201	0.323531	0.224594	0.00138112	0.00658848	0.826397	180.819	4991.91	50.2024
6202	0.272959	0.220136	0.00117897	0.00672423	0.826343	180.842	4991.9	50.2024
6203	0.246864	0.215746	0.00107365	0.00686336	0.826287	180.865	4991.9	50.2024
6204	0.240757	0.211518	0.00104897	0.00700282	0.826228	180.887	4991.9	50.2025
6205	0.259955	0.207511	0.00112689	0.00714028	0.826168	180.909	4991.9	50.2025
6206	0.278689	0.203749	0.00120254	0.0072743	0.826107	180.93	4991.9	50.2025
6207	0.391244	0.200357	0.00164947	0.00739961	0.826048	180.95	4991.9	50.2026
6208	0.527317	0.197599	0.00217721	0.00750497	0.825993	180.97	4991.9	50.2026
6209	1.33142	0.196838	0.00513603	0.00753593	0.825958	180.986	4991.89	50.2026
6210	0.936988	0.195892	0.00371138	0.0075742	0.825924	181.002	4991.89	50.2027
6211	0.888521	0.19426	0.00353356	0.00763971	0.825882	181.019	4991.89	50.2027
6212	1.30179	0.193485	0.00503166	0.00767211	0.825852	181.034	4991.89	50.2028
6213	1.77954	0.192687	0.00671556	0.00770562	0.825826	181.048	4991.89	50.2028
6214	3.31517	0.194253	0.0119059	0.00764505	0.825841	181.057	4991.89	50.2028
6215	49.4475	0.214722	0.137986	0.00691408	0.82696	180.947	4991.89	50.2029
6216	71.1532	0.238564	0.190633	0.00622159	0.828053	180.842	4991.88	50.2029
6217	31.1432	0.265305	0.0910833	0.00559338	0.829192	180.735	4991.88	50.2029
6218	3.7065	0.272382	0.0131678	0.00544956	0.829423	180.731	4991.88	50.203
6219	3.3083	0.274511	0.0118639	0.00540896	0.829595	180.733	4991.88	50.203
6220	65.8735	0.277157	0.177881	0.00535852	0.829943	180.715	4991.88	50.203
6221	21.9417	0.293249	0.0664253	0.0050647	0.830697	180.654	4991.88	50.2031
6222	8.24235	0.30875	0.0273237	0.0048104	0.831601	180.579	4991.88	50.2031
6223	0.935886	0.304837	0.00370091	0.00487435	0.831633	180.6	4991.87	50.2031
6224	0.739548	0.297532	0.00297599	0.00499632	0.831616	180.626	4991.87	50.2032
6225	2.05746	0.295088	0.00766185	0.00503937	0.831848	180.624	4991.87	50.2032
6226	1.41362	0.290555	0.00542063	0.00512023	0.831851	180.647	4991.87	50.2033
6227	1.29144	0.28673	0.00498704	0.00519076	0.831854	180.669	4991.87	50.2033
6228	0.680648	0.28118	0.0027566	0.00529547	0.831839	180.693	4991.87	50.2033
6229	0.547826	0.274893	0.00225384	0.00541886	0.831809	180.718	4991.87	50.2034
6230	0.505651	0.268741	0.00209248	0.0055452	0.831776	180.743	4991.86	50.2034
6231	0.479531	0.262832	0.00199209	0.00567213	0.831741	180.767	4991.86	50.2034
6232	1.93374	0.260034	0.00724327	0.00573531	0.831727	180.788	4991.86	50.2035
6233	0.977788	0.257376	0.00385857	0.00579666	0.831718	180.808	4991.86	50.2035
6234	0.68833	0.253576	0.00278748	0.00588567	0.831693	180.829	4991.86	50.2035
6235	0.82156	0.249684	0.00328477	0.00597955	0.831661	180.851	4991.86	50.2036
6236	0.545912	0.246093	0.00224835	0.00606887	0.831631	180.872	4991.86	50.2036
6237	0.404166	0.241684	0.00170038	0.00618171	0.831588	180.893	4991.85	50.2036
6238	0.385737	0.237328	0.0016283	0.00629725	0.831543	180.915	4991.85	50.2037
6239	0.359994	0.233088	0.00152708	0.00641383	0.831495	180.936	4991.85	50.2037
6240	0.329728	0.228929	0.00140733	0.00653238	0.831445	180.956	4991.85	50.2037
6241	0.324356	0.2249	0.0013861	0.00665141	0.831393	180.977	4991.85	50.2038
6242	0.346563	0.221148	0.00147442	0.00676621	0.83134	180.996	4991.85	50.2038
6243	0.330896	0.217558	0.00141239	0.00687977	0.831287	181.016	4991.85	50.2038
6244	0.304027	0.214054	0.00130537	0.00699428	0.831231	181.035	4991.84	50.2039
6245	0.282729	0.210627	0.00122005	0.00710993	0.831173	181.053	4991.84	50.2039
6246	0.266667	0.207307	0.00115542	0.00722563	0.831113	181.072	4991.84	50.204
6247	0.25302	0.20409	0.00110028	0.00734129	0.831052	181.09	4991.84	50.204
6248	0.241853	0.20098	0.00105501	0.00745662	0.830988	181.107	4991.84	50.204
6249	0.233737	0.197982	0.00102203	0.00757125	0.830924	181.125	4991.84	50.2041
6250	0.224661	0.195093	0.000985028	0.007685	0.830857	181.142	4991.84	50.2041
6251	0.21488	0.192302	0.000945023	0.00779813	0.83079	181.158	4991.84	50.2041
6252	0.206732	0.189607	0.000911602	0.00791054	0.83072	181.174	4991.83	50.2042
6253	0.199203	0.187006	0.000880632	0.00802207	0.83065	181.19	4991.83	50.2042
6254	0.193301	0.184497	0.000856307	0.00813261	0.830578	181.206	4991.83	50.2042
6255	0.18777	0.182078	0.00083346	0.00824207	0.830504	181.221	4991.83	50.2043
6256	0.182862	0.179746	0.000813152	0.00835039	0.830429	181.236	4991.83	50.2043
6257	0.17808	0.177496	0.00079332	0.00845752	0.830353	181.251	4991.83	50.2043
6258	0.173316	0.175327	0.000773529	0.00856343	0.830276	181.265	4991.83	50.2044
6259	0.16901	0.173234	0.000755602	0.0086681	0.830198	181.279	4991.82	50.2044
6260	0.16571	0.171215	0.000741854	0.00877146	0.830118	181.293	4991.82	50.2044
6261	0.162481	0.169267	0.000728378	0.00887349	0.830037	181.306	4991.82	50.2045
6262	0.159586	0.167387	0.00071628	0.00897421	0.829955	181.319	4991.82	50.2045
6263	0.156413	0.165572	0.000703	0.00907362	0.829872	181.332	4991.82	50.2045
6264	0.154065	0.163817	0.000693167	0.00917173	0.829788	181.344	4991.82	50.2046
6265	0.205813	0.162193	0.00090857	0.00926444	0.829703	181.357	4991.82	50.2046
6266	0.434406	0.161324	0.00182266	0.00931514	0.829625	181.368	4991.81	50.2046
6267	0.529342	0.160851	0.00219042	0.00934329	0.829552	181.378	4991.81	50.2047
6268	0.813706	0.160947	0.00326459	0.00933816	0.829533	181.382	4991.81	50.2047
6269	0.401536	0.160283	0.0016942	0.00937751	0.829459	181.392	4991.81	50.2047
6270	45.2441	0.160508	0.127941	0.00936444	0.829505	181.389	4991.81	50.2048
6271	24.5506	0.1711	0.0738534	0.00878168	0.83032	181.302	4991.81	50.2048
6272	0.645739	0.174659	0.00263333	0.00860272	0.83052	181.285	4991.81	50.2048
6273	0.347379	0.173581	0.00147985	0.00865724	0.830454	181.297	4991.81	50.2049
6274	0.201164	0.171846	0.000889236	0.00874574	0.830378	181.31	4991.8	50.2049
6275	0.161767	0.169958	0.00072546	0.00884392	0.830298	181.323	4991.8	50.2049
6276	0.146983	0.168067	0.000663329	0.00894442	0.830216	181.336	4991.8	50.205
6277	0.140352	0.166212	0.000635336	0.00904519	0.830132	181.348	4991.8	50.205
6278	0.137413	0.164406	0.000622918	0.00914545	0.830048	181.361	4991.8	50.205
6279	0.136092	0.162654	0.000617349	0.00924478	0.829962	181.373	4991.8	50.2051
6280	0.13511	0.160958	0.00061321	0.00934299	0.829875	181.384	4991.8	50.2051
6281	0.205134	0.159326	0.000905955	0.0094394	0.829792	181.395	4991.79	50.2051
6282	0.140594	0.157758	0.000636521	0.0095339	0.829705	181.406	4991.79	50.2052
6283	0.135827	0.156228	0.000616339	0.00962787	0.829615	181.417	4991.79	50.2052
6284	0.13478	0.154744	0.000611924	0.00972077	0.829524	181.428	4991.79	50.2052
6285	0.136094	0.153311	0.000617526	0.00981212	0.829433	181.438	4991.79	50.2053
6286	0.141951	0.151942	0.000642378	0.00990101	0.829341	181.449	4991.79	50.2053
6287	0.143068	0.150625	0.000647131	0.00998794	0.829248	181.458	4991.79	50.2054
6288	0.140385	0.149344	0.000635801	0.0100739	0.829154	181.468	4991.78	50.2054
6289	0.137438	0.148094	0.000623332	0.0101593	0.829059	181.478	4991.78	50.2054
6290	0.135419	0.146875	0.000614783	0.0102438	0.828963	181.487	4991.78	50.2055
6291	0.134249	0.145688	0.000609835	0.0103275	0.828866	181.496	4991.78	50.2055
6292	0.133765	0.144534	0.000607802	0.01041	0.828769	181.505	4991.78	50.2055
6293	0.133834	0.143414	0.000608114	0.0104914	0.82867	181.513	4991.78	50.2056
6294	0.134337	0.142326	0.000610272	0.0105716	0.828571	181.522	4991.78	50.2056
6295	0.135089	0.141271	0.000613486	0.0106505	0.828471	181.53	4991.78	50.2056
6296	0.136025	0.140247	0.000617482	0.0107282	0.82837	181.538	4991.77	50.2057
6297	0.137453	0.139254	0.000623562	0.0108045	0.828269	181.546	4991.77	50.2057
6298	0.140617	0.138293	0.000636995	0.0108794	0.828167	181.553	4991.77	50.2057
6299	0.154226	0.137386	0.000694487	0.0109509	0.828064	181.56	4991.77	50.2058
6300	0.165169	0.136536	0.000740466	0.0110188	0.827962	181.568	4991.77	50.2058
6301	0.170798	0.135724	0.000764042	0.0110844	0.827859	181.574	4991.77	50.2058
6302	0.169624	0.134928	0.000759153	0.0111493	0.827755	181.581	4991.77	50.2059
6303	0.172221	0.134149	0.000770027	0.0112136	0.827651	181.588	4991.76	50.2059
6304	7.30118	0.133714	0.0246175	0.0112496	0.827551	181.594	4991.76	50.2059
6305	75.7708	0.149536	0.202574	0.0100515	0.828983	181.432	4991.76	50.206
6306	50.3673	0.177806	0.140661	0.00844616	0.83082	181.233	4991.76	50.206
6307	17.327	0.192419	0.0538706	0.00780366	0.831378	181.179	4991.76	50.206
6308	57.0372	0.209994	0.156992	0.00714816	0.832419	181.074	4991.76	50.2061
6309	65.7004	0.233402	0.177883	0.00642865	0.833717	180.944	4991.76	50.2061
6310	34.6656	0.257423	0.100413	0.00582678	0.83503	180.816	4991.75	50.2061
6311	36.0898	0.264724	0.104073	0.00566629	0.835662	180.766	4991.75	50.2062
6312	29.6636	0.282017	0.0872216	0.00531809	0.836715	180.671	4991.75	50.2062
6313	0.845615	0.282884	0.00337179	0.00530319	0.837032	180.658	4991.75	50.2062
6314	0.566717	0.27476	0.00232653	0.00546235	0.837004	180.684	4991.75	50.2063
6315	0.651957	0.266848	0.00265003	0.00562668	0.836973	180.709	4991.75	50.2063
6316	0.958863	0.259749	0.00378954	0.00578279	0.836947	180.732	4991.75	50.2064
6317	2.04038	0.255513	0.0076127	0.00588088	0.83695	180.752	4991.74	50.2064
6318	44.3154	0.261339	0.125062	0.00575061	0.837396	180.723	4991.74	50.2064
6319	82.3346	0.281927	0.216878	0.00533011	0.838381	180.635	4991.74	50.2065
6320	50.0219	0.31046	0.139181	0.00483959	0.839536	180.533	4991.74	50.2065
6321	41.3026	0.330357	0.117244	0.00454857	0.840309	180.474	4991.74	50.2065
6322	45.0501	0.351975	0.126643	0.00426914	0.841353	180.387	4991.74	50.2066
6323	2.74549	0.354903	0.0099867	0.00423573	0.841606	180.389	4991.74	50.2066
6324	2.44537	0.350732	0.00897945	0.00428835	0.841657	180.412	4991.73	50.2067
6325	1.41044	0.344289	0.00540775	0.0043709	0.841684	180.438	4991.73	50.2067
6326	1.68808	0.338726	0.00638421	0.00444498	0.841708	180.464	4991.73	50.2067
6327	1.18502	0.33107	0.00460539	0.00455012	0.84171	180.491	4991.73	50.2068
6328	0.980186	0.323352	0.00386448	0.00466108	0.841705	180.518	4991.73	50.2068
6329	33.2545	0.324245	0.0965837	0.00464944	0.842154	180.495	4991.73	50.2068
6330	2.239	0.330801	0.0082832	0.00455851	0.842623	180.47	4991.73	50.2069
6331	0.724709	0.322882	0.00292132	0.0046727	0.842619	180.498	4991.72	50.2069
6332	0.656639	0.314606	0.00266633	0.00479805	0.842601	180.526	4991.72	50.2069
6333	0.556521	0.306243	0.00228713	0.00493152	0.842576	180.554	4991.72	50.207
6334	0.579378	0.298304	0.00237458	0.0050652	0.842548	180.582	4991.72	50.207
6335	0.646786	0.29181	0.00263035	0.00518032	0.842527	180.609	4991.72	50.2071
6336	0.543482	0.284905	0.00223828	0.0053083	0.842498	180.635	4991.72	50.2071
6337	0.70608	0.279298	0.00285413	0.00541726	0.842474	180.661	4991.71	50.2071
6338	0.498536	0.273283	0.00206634	0.00553887	0.842444	180.686	4991.71	50.2072
6339	0.86887	0.267887	0.00346024	0.00565281	0.842412	180.711	4991.71	50.2072
6340	1.18989	0.263819	0.00462956	0.00574228	0.842388	180.734	4991.71	50.2072
6341	0.553469	0.259407	0.00227792	0.00584223	0.842361	180.757	4991.71	50.2073
6342	0.464586	0.254548	0.00193619	0.00595606	0.842324	180.781	4991.71	50.2073
6343	0.4185	0.249671	0.00175715	0.00607468	0.842282	180.804	4991.71	50.2073
6344	0.439498	0.244937	0.00183922	0.00619436	0.842237	180.827	4991.7	50.2074
6345	0.401972	0.24058	0.0016929	0.00630877	0.842193	180.85	4991.7	50.2074
6346	0.393991	0.236368	0.00166178	0.00642341	0.842147	180.872	4991.7	50.2074
6347	0.351136	0.232238	0.00149305	0.0065398	0.842098	180.894	4991.7	50.2075
6348	0.354097	0.228216	0.00150493	0.00665722	0.842046	180.915	4991.7	50.2075
6349	0.352508	0.224613	0.0014988	0.00676612	0.841995	180.936	4991.7	50.2076
6350	0.312541	0.220998	0.00134003	0.00687887	0.841941	180.956	4991.7	50.2076
6351	0.264253	0.217371	0.0011461	0.00699571	0.841884	180.976	4991.7	50.2076
6352	0.241129	0.213808	0.00105239	0.00711432	0.841825	180.996	4991.69	50.2077
6353	0.28821	0.210596	0.00124291	0.00722478	0.841765	181.016	4991.69	50.2077
6354	0.242121	0.207412	0.00105662	0.00733761	0.841704	181.035	4991.69	50.2077
6355	0.216326	0.204264	0.00095128	0.0074526	0.84164	181.054	4991.69	50.2078
6356	0.202627	0.2012	0.000895004	0.00756794	0.841574	181.072	4991.69	50.2078
6357	0.194445	0.198237	0.000861287	0.00768285	0.841506	181.09	4991.69	50.2078
6358	0.187974	0.195381	0.000834555	0.00779694	0.841438	181.108	4991.69	50.2079
6359	0.182473	0.192629	0.000811787	0.00791006	0.841367	181.125	4991.68	50.2079
6360	0.177138	0.189977	0.000789655	0.00802211	0.841296	181.142	4991.68	50.2079
6361	0.173093	0.187423	0.000772853	0.00813305	0.841223	181.159	4991.68	50.208
6362	0.169501	0.184963	0.000757913	0.00824282	0.841148	181.175	4991.68	50.208
6363	0.166384	0.182592	0.000744939	0.00835134	0.841073	181.191	4991.68	50.208
6364	0.162926	0.180308	0.00073051	0.00845861	0.840996	181.206	4991.68	50.2081
6365	0.159457	0.178105	0.00071601	0.00856465	0.840918	181.222	4991.68	50.2081
6366	0.15602	0.175979	0.000701619	0.00866948	0.840839	181.236	4991.67	50.2081
6367	0.152873	0.173927	0.000688426	0.00877308	0.840759	181.251	4991.67	50.2082
6368	0.150251	0.171946	0.000677423	0.00887542	0.840678	181.265	4991.67	50.2082
6369	0.147873	0.170032	0.000667434	0.00897649	0.840595	181.279	4991.67	50.2082
6370	0.145672	0.168184	0.000658182	0.00907628	0.840511	181.293	4991.67	50.2083
6371	0.143765	0.166399	0.000650159	0.00917475	0.840427	181.306	4991.67	50.2083
6372	0.14208	0.164673	0.000643065	0.00927191	0.840341	181.319	4991.67	50.2083
6373	0.143917	0.163011	0.000650874	0.00936742	0.840254	181.332	4991.66	50.2084
6374	0.149874	0.161431	0.000676068	0.00946003	0.840167	181.344	4991.66	50.2084
6375	0.149584	0.159911	0.000674883	0.00955083	0.840078	181.356	4991.66	50.2084
6376	0.148809	0.158443	0.000671647	0.00964009	0.839989	181.368	4991.66	50.2085
6377	0.145701	0.157018	0.000658551	0.00972834	0.839899	181.38	4991.66	50.2085
6378	0.143631	0.155634	0.000649828	0.00981553	0.839808	181.391	4991.66	50.2085
6379	0.142327	0.154293	0.000644341	0.00990151	0.839716	181.402	4991.66	50.2086
6380	0.141653	0.152994	0.000641515	0.00998615	0.839623	181.413	4991.66	50.2086
6381	0.139071	0.151731	0.000630601	0.0100698	0.839529	181.423	4991.65	50.2086
6382	0.136425	0.1505	0.000619397	0.0101526	0.839434	181.433	4991.65	50.2087
6383	0.134481	0.149302	0.000611161	0.0102345	0.839338	181.444	4991.65	50.2087
6384	0.13321	0.148137	0.000605779	0.0103154	0.839242	181.453	4991.65	50.2088
6385	0.132337	0.147005	0.00060209	0.0103951	0.839144	181.463	4991.65	50.2088
6386	0.131392	0.145904	0.000598088	0.0104738	0.839046	181.472	4991.65	50.2088
6387	0.130524	0.144834	0.000594412	0.0105514	0.838947	181.482	4991.65	50.2089
6388	0.129913	0.143794	0.000591832	0.0106278	0.838847	181.491	4991.64	50.2089
6389	0.137668	0.142793	0.000624841	0.0107024	0.838746	181.499	4991.64	50.2089
6390	0.144031	0.141853	0.000651838	0.0107734	0.838645	181.508	4991.64	50.209
6391	0.143372	0.140937	0.000649068	0.0108433	0.838543	181.516	4991.64	50.209
6392	0.155306	0.140068	0.000699477	0.0109105	0.838441	181.524	4991.64	50.209
6393	0.907681	0.140065	0.00361833	0.0109106	0.838347	181.531	4991.64	50.2091
